PERMNO,date,SHRCD,TICKER,COMNAM,CUSIP,PRC,RET,RETX
86339,20180329,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,109.61000,0.005452,-0.004089
86339,20180430,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,100.87000,-0.079737,-0.079737
86339,20180531,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,104.15000,0.032517,0.032517
86339,20180629,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,107.82000,0.045319,0.035238
86339,20180731,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,110.83000,0.027917,0.027917
86339,20180831,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,114.03000,0.028873,0.028873
86339,20180928,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,111.33000,-0.014470,-0.023678
86339,20181031,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,108.74000,-0.023264,-0.023264
86339,20181130,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,114.90000,0.056649,0.056649
86339,20181231,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,108.63000,-0.044778,-0.054569
86339,20190131,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,117.06000,0.077603,0.077603
86339,20190228,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,118.75000,0.014437,0.014437
86339,20190329,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,128.00000,0.087368,0.077895
86339,20190430,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,125.78000,-0.017344,-0.017344
86339,20190531,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,130.00999,0.033630,0.033630
86339,20190628,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,130.35001,0.011268,0.002615
86339,20190731,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,133.25999,0.022324,0.022324
86339,20190830,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,145.17000,0.089374,0.089374
86339,20190930,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,139.00999,-0.034683,-0.042433
86339,20191031,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,138.78999,-0.001583,-0.001583
86339,20191129,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,133.66000,-0.036962,-0.036962
86339,20191231,18,CCI,CROWN CASTLE INTL CORP NEW,22822V10,142.14999,0.072497,0.063519
88031,19851129,,,,61174X10,,,
88031,19851231,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.18750,C,C
88031,19860131,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.23438,0.250000,0.250000
88031,19860228,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.28125,0.200000,0.200000
88031,19860331,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.34375,0.222222,0.222222
88031,19860430,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.34375,0.000000,0.000000
88031,19860530,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.34375,0.000000,0.000000
88031,19860630,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.34375,0.000000,0.000000
88031,19860731,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.34375,0.000000,0.000000
88031,19860829,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.26563,-0.227273,-0.227273
88031,19860930,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.26563,0.000000,0.000000
88031,19861031,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.20313,-0.235294,-0.235294
88031,19861128,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.20313,0.000000,0.000000
88031,19861231,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.12500,-0.384615,-0.384615
88031,19870130,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.15625,0.250000,0.250000
88031,19870227,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.20313,0.300000,0.300000
88031,19870331,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.20313,0.000000,0.000000
88031,19870430,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.18750,-0.076923,-0.076923
88031,19870529,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.18750,0.000000,0.000000
88031,19870630,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.15625,-0.166667,-0.166667
88031,19870731,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.15625,0.000000,0.000000
88031,19870831,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.15625,0.000000,0.000000
88031,19870930,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.10938,-0.300000,-0.300000
88031,19871030,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.06250,-0.428571,-0.428571
88031,19871130,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.06250,0.000000,0.000000
88031,19871231,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.06250,0.000000,0.000000
88031,19880129,10,FIST,FIRST STOP PROFESSIONAL SVCS,61174X10,-0.09375,0.500000,0.500000
88031,19880229,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.75000,-0.200001,-0.200001
88031,19880331,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.12500,0.366667,0.366667
88031,19880429,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.75000,0.121951,0.121951
88031,19880531,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.37500,-0.065217,-0.065217
88031,19880630,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.37500,0.000000,0.000000
88031,19880729,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.50000,0.023256,0.023256
88031,19880831,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.18750,-0.056818,-0.056818
88031,19880930,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.87500,-0.060241,-0.060241
88031,19881031,10,COVI,CONTINENTAL VENTURES INC,61174X10,-7.37500,0.512821,0.512821
88031,19881130,10,COVI,CONTINENTAL VENTURES INC,61174X10,-6.78125,-0.080508,-0.080508
88031,19881230,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.78125,-0.294931,-0.294931
88031,19890131,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.37500,-0.084967,-0.084967
88031,19890228,10,COVI,CONTINENTAL VENTURES INC,61174X10,-5.03125,0.150000,0.150000
88031,19890331,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.68750,-0.068323,-0.068323
88031,19890428,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.78125,-0.193333,-0.193333
88031,19890531,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.37500,-0.107438,-0.107438
88031,19890630,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.46875,0.027778,0.027778
88031,19890731,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.18750,-0.081081,-0.081081
88031,19890831,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.67188,-0.161765,-0.161765
88031,19890929,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.06250,0.146199,0.146199
88031,19891031,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.50000,-0.183673,-0.183673
88031,19891130,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.12500,-0.150000,-0.150000
88031,19891229,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.12500,0.000000,0.000000
88031,19900131,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.18750,0.029412,0.029412
88031,19900228,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.60938,0.192857,0.192857
88031,19900330,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.62500,0.772455,0.772455
88031,19900430,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.31250,-0.067568,-0.067568
88031,19900531,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.31250,0.000000,0.000000
88031,19900629,10,COVI,CONTINENTAL VENTURES INC,61174X10,-4.06250,-0.057971,-0.057971
88031,19900731,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.93750,-0.030769,-0.030769
88031,19900831,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.56250,-0.095238,-0.095238
88031,19900928,10,COVI,CONTINENTAL VENTURES INC,61174X10,-3.09375,-0.131579,-0.131579
88031,19901031,10,COVI,CONTINENTAL VENTURES INC,61174X10,-2.12500,-0.313131,-0.313131
88031,19901130,10,UNIP,UNIPAC CORP,61174X10,-2.50000,0.097454,0.097454
88031,19901231,10,UNIP,UNIPAC CORP,61174X10,-2.06250,-0.175000,-0.175000
88031,19910131,10,UNIP,UNIPAC CORP,61174X10,-1.87500,-0.090909,-0.090909
88031,19910228,10,UNIP,UNIPAC CORP,61174X10,-1.62500,-0.133333,-0.133333
88031,19910328,10,UNIP,UNIPAC CORP,61174X10,-1.93750,0.192308,0.192308
88031,19910430,10,UNIP,UNIPAC CORP,61174X10,-1.56250,-0.193548,-0.193548
88031,19910531,10,UNIP,UNIPAC CORP,61174X10,-1.56250,0.000000,0.000000
88031,19910628,10,UNIP,UNIPAC CORP,61174X10,-1.87500,0.200000,0.200000
88031,19910731,10,UNIP,UNIPAC CORP,61174X10,-1.81250,-0.033333,-0.033333
88031,19910830,10,UNIP,UNIPAC CORP,61174X10,-1.87500,0.034483,0.034483
88031,19910930,10,UNIP,UNIPAC CORP,61174X10,-1.84375,-0.016667,-0.016667
88031,19911031,10,UNIP,UNIPAC CORP,61174X10,-1.78125,-0.033898,-0.033898
88031,19911129,10,UNIP,UNIPAC CORP,61174X10,-2.43750,0.368421,0.368421
88031,19911231,10,UNIP,UNIPAC CORP,61174X10,-2.50000,0.025641,0.025641
88031,19920131,10,UNIP,UNIPAC CORP,61174X10,-2.18750,-0.125000,-0.125000
88031,19920228,10,UNIP,UNIPAC CORP,61174X10,-3.00000,0.371429,0.371429
88031,19920331,10,UNIP,UNIPAC CORP,61174X10,-3.00000,0.000000,0.000000
88031,19920430,10,UNIP,UNIPAC CORP,61174X10,-2.37500,-0.208333,-0.208333
88031,19920529,10,UNIP,UNIPAC CORP,61174X10,-1.81250,-0.236842,-0.236842
88031,19920630,10,UNIP,UNIPAC CORP,61174X10,1.50000,-0.172414,-0.172414
88031,19920731,10,UNIP,UNIPAC CORP,61174X10,2.87500,0.916667,0.916667
88031,19920831,10,UNIP,UNIPAC CORP,61174X10,-2.68750,-0.065217,-0.065217
88031,19920930,10,UNIP,UNIPAC CORP,61174X10,3.00000,0.116279,0.116279
88031,19921030,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,-0.041667,-0.041667
88031,19921130,11,HANS,HANSEN NATURAL CORP,61174X10,4.75000,0.652174,0.652174
88031,19921231,11,HANS,HANSEN NATURAL CORP,61174X10,4.43750,-0.065789,-0.065789
88031,19930129,11,HANS,HANSEN NATURAL CORP,61174X10,4.25000,-0.042254,-0.042254
88031,19930226,11,HANS,HANSEN NATURAL CORP,61174X10,3.25000,-0.235294,-0.235294
88031,19930331,11,HANS,HANSEN NATURAL CORP,61174X10,3.00000,-0.076923,-0.076923
88031,19930430,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,-0.041667,-0.041667
88031,19930528,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,0.000000,0.000000
88031,19930630,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,0.000000,0.000000
88031,19930730,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,0.000000,0.000000
88031,19930831,11,HANS,HANSEN NATURAL CORP,61174X10,3.06250,0.065217,0.065217
88031,19930930,11,HANS,HANSEN NATURAL CORP,61174X10,2.68750,-0.122449,-0.122449
88031,19931029,11,HANS,HANSEN NATURAL CORP,61174X10,2.37500,-0.116279,-0.116279
88031,19931130,11,HANS,HANSEN NATURAL CORP,61174X10,3.12500,0.315789,0.315789
88031,19931231,11,HANS,HANSEN NATURAL CORP,61174X10,2.62500,-0.160000,-0.160000
88031,19940131,11,HANS,HANSEN NATURAL CORP,61174X10,2.37500,-0.095238,-0.095238
88031,19940228,11,HANS,HANSEN NATURAL CORP,61174X10,2.62500,0.105263,0.105263
88031,19940331,11,HANS,HANSEN NATURAL CORP,61174X10,2.75000,0.047619,0.047619
88031,19940429,11,HANS,HANSEN NATURAL CORP,61174X10,2.81250,0.022727,0.022727
88031,19940531,11,HANS,HANSEN NATURAL CORP,61174X10,2.50000,-0.111111,-0.111111
88031,19940630,11,HANS,HANSEN NATURAL CORP,61174X10,2.37500,-0.050000,-0.050000
88031,19940729,11,HANS,HANSEN NATURAL CORP,61174X10,3.00000,0.263158,0.263158
88031,19940831,11,HANS,HANSEN NATURAL CORP,61174X10,2.87500,-0.041667,-0.041667
88031,19940930,11,HANS,HANSEN NATURAL CORP,61174X10,2.68750,-0.065217,-0.065217
88031,19941031,11,HANS,HANSEN NATURAL CORP,61174X10,2.12500,-0.209302,-0.209302
88031,19941130,11,HANS,HANSEN NATURAL CORP,61174X10,1.87500,-0.117647,-0.117647
88031,19941230,11,HANS,HANSEN NATURAL CORP,61174X10,1.87500,0.000000,0.000000
88031,19950131,11,HANS,HANSEN NATURAL CORP,61174X10,1.87500,0.000000,0.000000
88031,19950228,11,HANS,HANSEN NATURAL CORP,61174X10,-1.87500,0.000000,0.000000
88031,19950331,11,HANS,HANSEN NATURAL CORP,61174X10,1.62500,-0.133333,-0.133333
88031,19950428,11,HANS,HANSEN NATURAL CORP,61174X10,1.50000,-0.076923,-0.076923
88031,19950531,11,HANS,HANSEN NATURAL CORP,61174X10,-1.43750,-0.041667,-0.041667
88031,19950630,11,HANS,HANSEN NATURAL CORP,61174X10,1.25000,-0.130435,-0.130435
88031,19950731,11,HANS,HANSEN NATURAL CORP,61174X10,1.37500,0.100000,0.100000
88031,19950831,11,HANS,HANSEN NATURAL CORP,61174X10,1.37500,0.000000,0.000000
88031,19950929,11,HANS,HANSEN NATURAL CORP,61174X10,1.15625,-0.159091,-0.159091
88031,19951031,11,HANS,HANSEN NATURAL CORP,61174X10,0.93750,-0.189189,-0.189189
88031,19951130,11,HANS,HANSEN NATURAL CORP,61174X10,0.87500,-0.066667,-0.066667
88031,19951229,11,HANS,HANSEN NATURAL CORP,61174X10,0.68750,-0.214286,-0.214286
88031,19960131,11,HANS,HANSEN NATURAL CORP,61174X10,0.75000,0.090909,0.090909
88031,19960229,11,HANS,HANSEN NATURAL CORP,61174X10,0.75000,0.000000,0.000000
88031,19960329,11,HANS,HANSEN NATURAL CORP,61174X10,0.71875,-0.041667,-0.041667
88031,19960430,11,HANS,HANSEN NATURAL CORP,61174X10,1.21875,0.695652,0.695652
88031,19960531,11,HANS,HANSEN NATURAL CORP,61174X10,1.62500,0.333333,0.333333
88031,19960628,11,HANS,HANSEN NATURAL CORP,61174X10,2.06250,0.269231,0.269231
88031,19960731,11,HANS,HANSEN NATURAL CORP,61174X10,1.87500,-0.090909,-0.090909
88031,19960830,11,HANS,HANSEN NATURAL CORP,61174X10,2.00000,0.066667,0.066667
88031,19960930,11,HANS,HANSEN NATURAL CORP,61174X10,1.62500,-0.187500,-0.187500
88031,19961031,11,HANS,HANSEN NATURAL CORP,61174X10,-1.28125,-0.211538,-0.211538
88031,19961129,11,HANS,HANSEN NATURAL CORP,61174X10,1.25000,-0.024390,-0.024390
88031,19961231,11,HANS,HANSEN NATURAL CORP,61174X10,1.06250,-0.150000,-0.150000
88031,19970131,11,HANS,HANSEN NATURAL CORP,61174X10,1.06250,0.000000,0.000000
88031,19970228,11,HANS,HANSEN NATURAL CORP,61174X10,1.18750,0.117647,0.117647
88031,19970331,11,HANS,HANSEN NATURAL CORP,61174X10,1.00000,-0.157895,-0.157895
88031,19970430,11,HANS,HANSEN NATURAL CORP,61174X10,1.21875,0.218750,0.218750
88031,19970530,11,HANS,HANSEN NATURAL CORP,61174X10,1.12500,-0.076923,-0.076923
88031,19970630,11,HANS,HANSEN NATURAL CORP,61174X10,1.18750,0.055556,0.055556
88031,19970731,11,HANS,HANSEN NATURAL CORP,61174X10,1.37500,0.157895,0.157895
88031,19970829,11,HANS,HANSEN NATURAL CORP,61174X10,1.37500,0.000000,0.000000
88031,19970930,11,HANS,HANSEN NATURAL CORP,61174X10,1.75000,0.272727,0.272727
88031,19971031,11,HANS,HANSEN NATURAL CORP,61174X10,1.87500,0.071429,0.071429
88031,19971128,11,HANS,HANSEN NATURAL CORP,61174X10,2.21875,0.183333,0.183333
88031,19971231,11,HANS,HANSEN NATURAL CORP,61174X10,1.81250,-0.183099,-0.183099
88031,19980130,11,HANS,HANSEN NATURAL CORP,61174X10,1.59375,-0.120690,-0.120690
88031,19980227,11,HANS,HANSEN NATURAL CORP,61174X10,2.25000,0.411765,0.411765
88031,19980331,11,HANS,HANSEN NATURAL CORP,61174X10,2.53125,0.125000,0.125000
88031,19980430,11,HANS,HANSEN NATURAL CORP,61174X10,3.37500,0.333333,0.333333
88031,19980529,11,HANS,HANSEN NATURAL CORP,61174X10,4.06250,0.203704,0.203704
88031,19980630,11,HANS,HANSEN NATURAL CORP,61174X10,4.62500,0.138462,0.138462
88031,19980731,11,HANS,HANSEN NATURAL CORP,61174X10,5.87500,0.270270,0.270270
88031,19980831,11,HANS,HANSEN NATURAL CORP,61174X10,4.06250,-0.308511,-0.308511
88031,19980930,11,HANS,HANSEN NATURAL CORP,61174X10,3.96875,-0.023077,-0.023077
88031,19981030,11,HANS,HANSEN NATURAL CORP,61174X10,5.28125,0.330709,0.330709
88031,19981130,11,HANS,HANSEN NATURAL CORP,61174X10,5.00000,-0.053254,-0.053254
88031,19981231,11,HANS,HANSEN NATURAL CORP,61174X10,5.37500,0.075000,0.075000
88031,19990129,11,HANS,HANSEN NATURAL CORP,61174X10,4.56250,-0.151163,-0.151163
88031,19990226,11,HANS,HANSEN NATURAL CORP,61174X10,4.12500,-0.095890,-0.095890
88031,19990331,11,HANS,HANSEN NATURAL CORP,61174X10,3.68750,-0.106061,-0.106061
88031,19990430,11,HANS,HANSEN NATURAL CORP,61174X10,5.37500,0.457627,0.457627
88031,19990528,11,HANS,HANSEN NATURAL CORP,61174X10,4.81250,-0.104651,-0.104651
88031,19990630,11,HANS,HANSEN NATURAL CORP,61174X10,4.37500,-0.090909,-0.090909
88031,19990730,11,HANS,HANSEN NATURAL CORP,61174X10,5.37500,0.228571,0.228571
88031,19990831,11,HANS,HANSEN NATURAL CORP,61174X10,4.81250,-0.104651,-0.104651
88031,19990930,11,HANS,HANSEN NATURAL CORP,61174X10,5.06250,0.051948,0.051948
88031,19991029,11,HANS,HANSEN NATURAL CORP,61174X10,4.06250,-0.197531,-0.197531
88031,19991130,11,HANS,HANSEN NATURAL CORP,61174X10,4.37500,0.076923,0.076923
88031,19991231,11,HANS,HANSEN NATURAL CORP,61174X10,4.31250,-0.014286,-0.014286
88031,20000131,11,HANS,HANSEN NATURAL CORP,61174X10,4.50000,0.043478,0.043478
88031,20000229,11,HANS,HANSEN NATURAL CORP,61174X10,4.18750,-0.069444,-0.069444
88031,20000331,11,HANS,HANSEN NATURAL CORP,61174X10,4.50000,0.074627,0.074627
88031,20000428,11,HANS,HANSEN NATURAL CORP,61174X10,4.46875,-0.006944,-0.006944
88031,20000531,11,HANS,HANSEN NATURAL CORP,61174X10,4.31250,-0.034965,-0.034965
88031,20000630,11,HANS,HANSEN NATURAL CORP,61174X10,4.12500,-0.043478,-0.043478
88031,20000731,11,HANS,HANSEN NATURAL CORP,61174X10,4.50000,0.090909,0.090909
88031,20000831,11,HANS,HANSEN NATURAL CORP,61174X10,5.12500,0.138889,0.138889
88031,20000929,11,HANS,HANSEN NATURAL CORP,61174X10,5.43750,0.060976,0.060976
88031,20001031,11,HANS,HANSEN NATURAL CORP,61174X10,5.37500,-0.011494,-0.011494
88031,20001130,11,HANS,HANSEN NATURAL CORP,61174X10,3.62500,-0.325581,-0.325581
88031,20001229,11,HANS,HANSEN NATURAL CORP,61174X10,3.87500,0.068966,0.068966
88031,20010131,11,HANS,HANSEN NATURAL CORP,61174X10,4.06250,0.048387,0.048387
88031,20010228,11,HANS,HANSEN NATURAL CORP,61174X10,3.56250,-0.123077,-0.123077
88031,20010330,11,HANS,HANSEN NATURAL CORP,61174X10,3.37500,-0.052632,-0.052632
88031,20010430,11,HANS,HANSEN NATURAL CORP,61174X10,3.26000,-0.034074,-0.034074
88031,20010531,11,HANS,HANSEN NATURAL CORP,61174X10,3.08000,-0.055215,-0.055215
88031,20010629,11,HANS,HANSEN NATURAL CORP,61174X10,3.40000,0.103896,0.103896
88031,20010731,11,HANS,HANSEN NATURAL CORP,61174X10,3.85000,0.132353,0.132353
88031,20010831,11,HANS,HANSEN NATURAL CORP,61174X10,3.88000,0.007792,0.007792
88031,20010928,11,HANS,HANSEN NATURAL CORP,61174X10,3.50000,-0.097938,-0.097938
88031,20011031,11,HANS,HANSEN NATURAL CORP,61174X10,3.95000,0.128571,0.128571
88031,20011130,11,HANS,HANSEN NATURAL CORP,61174X10,4.00000,0.012658,0.012658
88031,20011231,11,HANS,HANSEN NATURAL CORP,61174X10,4.20000,0.050000,0.050000
88031,20020131,11,HANS,HANSEN NATURAL CORP,61174X10,-4.21000,0.002381,0.002381
88031,20020228,11,HANS,HANSEN NATURAL CORP,61174X10,4.14000,-0.016627,-0.016627
88031,20020328,11,HANS,HANSEN NATURAL CORP,61174X10,4.22000,0.019324,0.019324
88031,20020430,11,HANS,HANSEN NATURAL CORP,61174X10,4.05000,-0.040284,-0.040284
88031,20020531,11,HANS,HANSEN NATURAL CORP,61174X10,4.25000,0.049383,0.049383
88031,20020628,11,HANS,HANSEN NATURAL CORP,61174X10,4.25000,0.000000,0.000000
88031,20020731,11,HANS,HANSEN NATURAL CORP,61174X10,4.17900,-0.016706,-0.016706
88031,20020830,11,HANS,HANSEN NATURAL CORP,61174X10,4.10000,-0.018904,-0.018904
88031,20020930,11,HANS,HANSEN NATURAL CORP,61174X10,4.14000,0.009756,0.009756
88031,20021031,11,HANS,HANSEN NATURAL CORP,61174X10,4.21000,0.016908,0.016908
88031,20021129,11,HANS,HANSEN NATURAL CORP,61174X10,4.20000,-0.002375,-0.002375
88031,20021231,11,HANS,HANSEN NATURAL CORP,61174X10,4.22100,0.005000,0.005000
88031,20030131,11,HANS,HANSEN NATURAL CORP,61174X10,-4.31000,0.021085,0.021085
88031,20030228,11,HANS,HANSEN NATURAL CORP,61174X10,4.05000,-0.060325,-0.060325
88031,20030331,11,HANS,HANSEN NATURAL CORP,61174X10,4.35000,0.074074,0.074074
88031,20030430,11,HANS,HANSEN NATURAL CORP,61174X10,4.05000,-0.068965,-0.068965
88031,20030530,11,HANS,HANSEN NATURAL CORP,61174X10,4.30000,0.061728,0.061728
88031,20030630,11,HANS,HANSEN NATURAL CORP,61174X10,4.35000,0.011628,0.011628
88031,20030731,11,HANS,HANSEN NATURAL CORP,61174X10,5.10000,0.172414,0.172414
88031,20030829,11,HANS,HANSEN NATURAL CORP,61174X10,5.96000,0.168627,0.168627
88031,20030930,11,HANS,HANSEN NATURAL CORP,61174X10,5.84000,-0.020134,-0.020134
88031,20031031,11,HANS,HANSEN NATURAL CORP,61174X10,6.70000,0.147260,0.147260
88031,20031128,11,HANS,HANSEN NATURAL CORP,61174X10,8.91000,0.329851,0.329851
88031,20031231,11,HANS,HANSEN NATURAL CORP,61174X10,8.42000,-0.054994,-0.054994
88031,20040130,11,HANS,HANSEN NATURAL CORP,61174X10,9.00000,0.068884,0.068884
88031,20040227,11,HANS,HANSEN NATURAL CORP,61174X10,11.95000,0.327778,0.327778
88031,20040331,11,HANS,HANSEN NATURAL CORP,61174X10,13.99000,0.170711,0.170711
88031,20040430,11,HANS,HANSEN NATURAL CORP,61174X10,13.93000,-0.004289,-0.004289
88031,20040528,11,HANS,HANSEN NATURAL CORP,61174X10,26.35000,0.891601,0.891601
88031,20040630,11,HANS,HANSEN NATURAL CORP,61174X10,25.33000,-0.038710,-0.038710
88031,20040730,11,HANS,HANSEN NATURAL CORP,61174X10,20.50000,-0.190683,-0.190683
88031,20040831,11,HANS,HANSEN NATURAL CORP,61174X10,23.74000,0.158049,0.158049
88031,20040930,11,HANS,HANSEN NATURAL CORP,61174X10,24.12000,0.016007,0.016007
88031,20041029,11,HANS,HANSEN NATURAL CORP,61174X10,26.50000,0.098673,0.098673
88031,20041130,11,HANS,HANSEN NATURAL CORP,61174X10,33.80000,0.275472,0.275472
88031,20041231,11,HANS,HANSEN NATURAL CORP,61174X10,36.41000,0.077219,0.077219
88031,20050131,11,HANS,HANSEN NATURAL CORP,61174X10,40.90000,0.123318,0.123318
88031,20050228,11,HANS,HANSEN NATURAL CORP,61174X10,43.77000,0.070171,0.070171
88031,20050331,11,HANS,HANSEN NATURAL CORP,61174X10,59.95200,0.369705,0.369705
88031,20050429,11,HANS,HANSEN NATURAL CORP,61174X10,56.68000,-0.054577,-0.054577
88031,20050531,11,HANS,HANSEN NATURAL CORP,61174X10,74.54000,0.315102,0.315102
88031,20050630,11,HANS,HANSEN NATURAL CORP,61174X10,84.72000,0.136571,0.136571
88031,20050729,11,HANS,HANSEN NATURAL CORP,61174X10,92.40000,0.090652,0.090652
88031,20050831,11,HANS,HANSEN NATURAL CORP,61174X10,49.65000,0.074675,0.074675
88031,20050930,11,HANS,HANSEN NATURAL CORP,61174X10,47.08000,-0.051762,-0.051762
88031,20051031,11,HANS,HANSEN NATURAL CORP,61174X10,50.52000,0.073067,0.073067
88031,20051130,11,HANS,HANSEN NATURAL CORP,61174X10,77.65000,0.537015,0.537015
88031,20051230,11,HANS,HANSEN NATURAL CORP,61174X10,78.81000,0.014939,0.014939
88031,20060131,11,HANS,HANSEN NATURAL CORP,61174X10,87.80000,0.114072,0.114072
88031,20060228,11,HANS,HANSEN NATURAL CORP,61174X10,93.34000,0.063098,0.063098
88031,20060331,11,HANS,HANSEN NATURAL CORP,61174X10,126.05000,0.350439,0.350439
88031,20060428,11,HANS,HANSEN NATURAL CORP,61174X10,129.46001,0.027053,0.027053
88031,20060531,11,HANS,HANSEN NATURAL CORP,61174X10,184.87000,0.428009,0.428009
88031,20060630,11,HANS,HANSEN NATURAL CORP,61174X10,190.37000,0.029751,0.029751
88031,20060731,11,HANS,HANSEN NATURAL CORP,61174X10,45.99000,-0.033671,-0.033671
88031,20060831,11,HANS,HANSEN NATURAL CORP,61174X10,27.54000,-0.401174,-0.401174
88031,20060929,11,HANS,HANSEN NATURAL CORP,61174X10,32.48000,0.179375,0.179375
88031,20061031,11,HANS,HANSEN NATURAL CORP,61174X10,31.75000,-0.022475,-0.022475
88031,20061130,11,HANS,HANSEN NATURAL CORP,61174X10,28.13000,-0.114016,-0.114016
88031,20061229,11,HANS,HANSEN NATURAL CORP,61174X10,33.68000,0.197298,0.197298
88031,20070131,11,HANS,HANSEN NATURAL CORP,61174X10,38.09000,0.130938,0.130938
88031,20070228,11,HANS,HANSEN NATURAL CORP,61174X10,35.00000,-0.081124,-0.081124
88031,20070330,11,HANS,HANSEN NATURAL CORP,61174X10,37.88000,0.082286,0.082286
88031,20070430,11,HANS,HANSEN NATURAL CORP,61174X10,38.20000,0.008448,0.008448
88031,20070531,11,HANS,HANSEN NATURAL CORP,61174X10,39.80000,0.041885,0.041885
88031,20070629,11,HANS,HANSEN NATURAL CORP,61174X10,42.98000,0.079900,0.079900
88031,20070731,11,HANS,HANSEN NATURAL CORP,61174X10,40.55000,-0.056538,-0.056538
88031,20070831,11,HANS,HANSEN NATURAL CORP,61174X10,44.91000,0.107522,0.107522
